FeatureCode,DateCode,Measurement,Units,Value,DCLG Dwelling Stock Tenure
E07000190,2015,Numbers of Dwellings,,0,Other Public Sector
E07000190,2011,Numbers of Dwellings,,49220,All tenure types
E07000190,2014,Numbers of Dwellings,,50720,All tenure types
E07000190,2013,Numbers of Dwellings,,41960,Private Sector
E07000190,2012,Numbers of Dwellings,,2160,Private Registered Provider
E07000190,2010,Numbers of Dwellings,,48870,All tenure types
E07000190,2014,Numbers of Dwellings,,5830,Local-Authority (incl. owned by other LAs)
E07000190,2012,Numbers of Dwellings,,41580,Private Sector
E07000190,2013,Numbers of Dwellings,,50150,All tenure types
E07000190,2016,Numbers of Dwellings,,43950,Private Sector
E07000190,2010,Numbers of Dwellings,,40660,Private Sector
E07000190,2010,Numbers of Dwellings,,6078,Local-Authority (incl. owned by other LAs)
E07000190,2011,Numbers of Dwellings,,6010,Local-Authority (incl. owned by other LAs)
E07000190,2012,Numbers of Dwellings,,0,Other Public Sector
E07000190,2016,Numbers of Dwellings,,5800,Local-Authority (incl. owned by other LAs)
E07000190,2014,Numbers of Dwellings,,2360,Private Registered Provider
E07000190,2015,Numbers of Dwellings,,43170,Private Sector
E07000190,2011,Numbers of Dwellings,,1993,Private Registered Provider
E07000190,2016,Numbers of Dwellings,,52380,All tenure types
E07000190,2010,Numbers of Dwellings,,149,Other Public Sector
E07000190,2015,Numbers of Dwellings,,2500,Private Registered Provider
E07000043,2015,Numbers of Dwellings,,4420,Private Registered Provider
E07000043,2012,Numbers of Dwellings,,39970,Private Sector
E07000043,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000043,2013,Numbers of Dwellings,,40300,Private Sector
E07000043,2013,Numbers of Dwellings,,300,Other Public Sector
E07000043,2011,Numbers of Dwellings,,304,Other Public Sector
E07000043,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000043,2016,Numbers of Dwellings,,41160,Private Sector
E07000043,2014,Numbers of Dwellings,,40720,Private Sector
E07000043,2011,Numbers of Dwellings,,4376,Private Registered Provider
E07000043,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000043,2013,Numbers of Dwellings,,44910,All tenure types
E07000043,2010,Numbers of Dwellings,,44160,All tenure types
E07000043,2015,Numbers of Dwellings,,40960,Private Sector
E07000043,2012,Numbers of Dwellings,,4330,Private Registered Provider
E07000043,2016,Numbers of Dwellings,,310,Other Public Sector
E07000043,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000043,2014,Numbers of Dwellings,,300,Other Public Sector
E07000043,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000043,2014,Numbers of Dwellings,,45330,All tenure types
E07000043,2012,Numbers of Dwellings,,44600,All tenure types
E07000043,2016,Numbers of Dwellings,,4470,Private Registered Provider
E07000043,2014,Numbers of Dwellings,,4320,Private Registered Provider
E07000043,2010,Numbers of Dwellings,,4377,Private Registered Provider
E07000043,2015,Numbers of Dwellings,,45680,All tenure types
E07000043,2012,Numbers of Dwellings,,300,Other Public Sector
E07000043,2010,Numbers of Dwellings,,39490,Private Sector
E07000043,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000043,2011,Numbers of Dwellings,,39740,Private Sector
E07000043,2013,Numbers of Dwellings,,4310,Private Registered Provider
E07000043,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000043,2010,Numbers of Dwellings,,294,Other Public Sector
E07000043,2015,Numbers of Dwellings,,300,Other Public Sector
E07000043,2016,Numbers of Dwellings,,45940,All tenure types
E07000043,2011,Numbers of Dwellings,,44420,All tenure types
E07000191,2010,Numbers of Dwellings,,17620,All tenure types
E07000191,2011,Numbers of Dwellings,,17570,All tenure types
E07000191,2010,Numbers of Dwellings,,0,Other Public Sector
E07000191,2016,Numbers of Dwellings,,18050,All tenure types
E07000191,2011,Numbers of Dwellings,,0,Other Public Sector
E07000191,2015,Numbers of Dwellings,,2450,Private Registered Provider
E07000191,2013,Numbers of Dwellings,,17710,All tenure types
E07000191,2011,Numbers of Dwellings,,2354,Private Registered Provider
E07000191,2012,Numbers of Dwellings,,2380,Private Registered Provider
E07000191,2013,Numbers of Dwellings,,2380,Private Registered Provider
E07000191,2012,Numbers of Dwellings,,15280,Private Sector
E07000191,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000191,2012,Numbers of Dwellings,,0,Other Public Sector
E07000191,2014,Numbers of Dwellings,,15340,Private Sector
E07000191,2015,Numbers of Dwellings,,17950,All tenure types
E07000191,2010,Numbers of Dwellings,,2363,Private Registered Provider
E07000191,2012,Numbers of Dwellings,,17660,All tenure types
E07000191,2013,Numbers of Dwellings,,0,Other Public Sector
E07000191,2013,Numbers of Dwellings,,15330,Private Sector
E07000191,2015,Numbers of Dwellings,,0,Other Public Sector
E07000191,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000191,2011,Numbers of Dwellings,,15220,Private Sector
E07000191,2010,Numbers of Dwellings,,15250,Private Sector
E07000191,2014,Numbers of Dwellings,,2450,Private Registered Provider
E07000191,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000191,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000191,2016,Numbers of Dwellings,,2470,Private Registered Provider
E07000191,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000191,2014,Numbers of Dwellings,,0,Other Public Sector
E07000191,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000191,2015,Numbers of Dwellings,,15500,Private Sector
E07000191,2014,Numbers of Dwellings,,17790,All tenure types
E07000191,2016,Numbers of Dwellings,,15570,Private Sector
E07000191,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000191,2016,Numbers of Dwellings,,0,Other Public Sector
E07000047,2011,Numbers of Dwellings,,154,Other Public Sector
E07000047,2011,Numbers of Dwellings,,2359,Private Registered Provider
E07000047,2010,Numbers of Dwellings,,21840,Private Sector
E07000047,2011,Numbers of Dwellings,,24680,All tenure types
E07000047,2014,Numbers of Dwellings,,2380,Private Registered Provider
E07000047,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000047,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000047,2015,Numbers of Dwellings,,30,Other Public Sector
E07000047,2014,Numbers of Dwellings,,22540,Private Sector
E07000047,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000047,2015,Numbers of Dwellings,,2390,Private Registered Provider
E07000047,2012,Numbers of Dwellings,,30,Other Public Sector
E07000047,2010,Numbers of Dwellings,,24200,All tenure types
E07000047,2012,Numbers of Dwellings,,2340,Private Registered Provider
E07000047,2016,Numbers of Dwellings,,25220,All tenure types
E07000047,2010,Numbers of Dwellings,,2207,Private Registered Provider
E07000047,2016,Numbers of Dwellings,,22820,Private Sector
E07000047,2011,Numbers of Dwellings,,1,Local-Authority (incl. owned by other LAs)
E07000047,2012,Numbers of Dwellings,,24770,All tenure types
E07000047,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000047,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000047,2014,Numbers of Dwellings,,30,Other Public Sector
E07000047,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000047,2010,Numbers of Dwellings,,154,Other Public Sector
E07000047,2016,Numbers of Dwellings,,2370,Private Registered Provider
E07000047,2013,Numbers of Dwellings,,24840,All tenure types
E07000047,2015,Numbers of Dwellings,,22640,Private Sector
E07000047,2013,Numbers of Dwellings,,30,Other Public Sector
E07000047,2011,Numbers of Dwellings,,22160,Private Sector
E07000047,2015,Numbers of Dwellings,,25060,All tenure types
E07000047,2014,Numbers of Dwellings,,24950,All tenure types
E07000047,2016,Numbers of Dwellings,,30,Other Public Sector
E07000047,2013,Numbers of Dwellings,,22470,Private Sector
E07000047,2012,Numbers of Dwellings,,22400,Private Sector
E07000047,2013,Numbers of Dwellings,,2340,Private Registered Provider
E07000046,2012,Numbers of Dwellings,,2610,Private Registered Provider
E07000046,2015,Numbers of Dwellings,,29020,Private Sector
E07000046,2013,Numbers of Dwellings,,31120,All tenure types
E07000046,2016,Numbers of Dwellings,,32130,All tenure types
E07000046,2013,Numbers of Dwellings,,0,Other Public Sector
E07000046,2010,Numbers of Dwellings,,27950,Private Sector
E07000046,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000046,2010,Numbers of Dwellings,,13,Local-Authority (incl. owned by other LAs)
E07000046,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000046,2012,Numbers of Dwellings,,28360,Private Sector
E07000046,2015,Numbers of Dwellings,,2700,Private Registered Provider
E07000046,2010,Numbers of Dwellings,,0,Other Public Sector
E07000046,2014,Numbers of Dwellings,,28650,Private Sector
E07000046,2011,Numbers of Dwellings,,0,Other Public Sector
E07000046,2015,Numbers of Dwellings,,0,Other Public Sector
E07000046,2012,Numbers of Dwellings,,30970,All tenure types
E07000046,2014,Numbers of Dwellings,,2600,Private Registered Provider
E07000046,2011,Numbers of Dwellings,,30700,All tenure types
E07000046,2012,Numbers of Dwellings,,0,Other Public Sector
E07000046,2010,Numbers of Dwellings,,30460,All tenure types
E07000046,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000046,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000046,2016,Numbers of Dwellings,,29370,Private Sector
E07000046,2011,Numbers of Dwellings,,28170,Private Sector
E07000046,2010,Numbers of Dwellings,,2496,Private Registered Provider
E07000046,2013,Numbers of Dwellings,,28500,Private Sector
E07000046,2011,Numbers of Dwellings,,4,Local-Authority (incl. owned by other LAs)
E07000046,2013,Numbers of Dwellings,,2620,Private Registered Provider
E07000046,2014,Numbers of Dwellings,,0,Other Public Sector
E07000046,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000046,2016,Numbers of Dwellings,,0,Other Public Sector
E07000046,2014,Numbers of Dwellings,,31250,All tenure types
E07000046,2015,Numbers of Dwellings,,31720,All tenure types
E07000046,2011,Numbers of Dwellings,,2520,Private Registered Provider
E07000046,2016,Numbers of Dwellings,,2750,Private Registered Provider
E07000045,2013,Numbers of Dwellings,,0,Other Public Sector
E07000045,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000045,2010,Numbers of Dwellings,,5014,Private Registered Provider
E07000045,2010,Numbers of Dwellings,,52240,Private Sector
E07000045,2015,Numbers of Dwellings,,60050,All tenure types
E07000045,2015,Numbers of Dwellings,,54590,Private Sector
E07000045,2013,Numbers of Dwellings,,53340,Private Sector
E07000045,2012,Numbers of Dwellings,,10,Other Public Sector
E07000045,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000045,2013,Numbers of Dwellings,,5210,Private Registered Provider
E07000045,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000045,2015,Numbers of Dwellings,,5450,Private Registered Provider
E07000045,2012,Numbers of Dwellings,,5130,Private Registered Provider
E07000045,2016,Numbers of Dwellings,,55200,Private Sector
E07000045,2013,Numbers of Dwellings,,58550,All tenure types
E07000045,2014,Numbers of Dwellings,,10,Other Public Sector
E07000045,2016,Numbers of Dwellings,,10,Other Public Sector
E07000045,2010,Numbers of Dwellings,,57270,All tenure types
E07000045,2016,Numbers of Dwellings,,5510,Private Registered Provider
E07000045,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000045,2011,Numbers of Dwellings,,5105,Private Registered Provider
E07000045,2014,Numbers of Dwellings,,5350,Private Registered Provider
E07000045,2015,Numbers of Dwellings,,10,Other Public Sector
E07000045,2012,Numbers of Dwellings,,58060,All tenure types
E07000045,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000045,2010,Numbers of Dwellings,,15,Other Public Sector
E07000045,2011,Numbers of Dwellings,,52600,Private Sector
E07000045,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000045,2014,Numbers of Dwellings,,59390,All tenure types
E07000045,2016,Numbers of Dwellings,,60710,All tenure types
E07000045,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000045,2011,Numbers of Dwellings,,14,Other Public Sector
E07000045,2012,Numbers of Dwellings,,52920,Private Sector
E07000045,2014,Numbers of Dwellings,,54040,Private Sector
E07000045,2011,Numbers of Dwellings,,57720,All tenure types
E06000052,2012,Numbers of Dwellings,,10520,Local-Authority (incl. owned by other LAs)
E06000052,2010,Numbers of Dwellings,,17895,Private Registered Provider
E06000052,2014,Numbers of Dwellings,,700,Other Public Sector
E06000052,2014,Numbers of Dwellings,,19560,Private Registered Provider
E06000052,2016,Numbers of Dwellings,,270860,All tenure types
E06000052,2013,Numbers of Dwellings,,10490,Local-Authority (incl. owned by other LAs)
E06000052,2012,Numbers of Dwellings,,740,Other Public Sector
E06000052,2016,Numbers of Dwellings,,20730,Private Registered Provider
E06000052,2013,Numbers of Dwellings,,263540,All tenure types
E06000052,2012,Numbers of Dwellings,,261260,All tenure types
E06000052,2015,Numbers of Dwellings,,236860,Private Sector
E06000052,2011,Numbers of Dwellings,,229230,Private Sector
E06000052,2012,Numbers of Dwellings,,231400,Private Sector
E06000052,2014,Numbers of Dwellings,,234850,Private Sector
E06000052,2014,Numbers of Dwellings,,10460,Local-Authority (incl. owned by other LAs)
E06000052,2015,Numbers of Dwellings,,20270,Private Registered Provider
E06000052,2013,Numbers of Dwellings,,233130,Private Sector
E06000052,2010,Numbers of Dwellings,,256490,All tenure types
E06000052,2011,Numbers of Dwellings,,742,Other Public Sector
E06000052,2016,Numbers of Dwellings,,238950,Private Sector
E06000052,2011,Numbers of Dwellings,,10528,Local-Authority (incl. owned by other LAs)
E06000052,2013,Numbers of Dwellings,,19170,Private Registered Provider
E06000052,2015,Numbers of Dwellings,,10440,Local-Authority (incl. owned by other LAs)
E06000052,2010,Numbers of Dwellings,,227300,Private Sector
E06000052,2011,Numbers of Dwellings,,18387,Private Registered Provider
E06000052,2014,Numbers of Dwellings,,265570,All tenure types
E06000052,2015,Numbers of Dwellings,,268270,All tenure types
E06000052,2016,Numbers of Dwellings,,10390,Local-Authority (incl. owned by other LAs)
E06000052,2011,Numbers of Dwellings,,258880,All tenure types
E06000052,2012,Numbers of Dwellings,,18600,Private Registered Provider
E06000052,2016,Numbers of Dwellings,,790,Other Public Sector
E06000052,2010,Numbers of Dwellings,,10563,Local-Authority (incl. owned by other LAs)
E06000052,2013,Numbers of Dwellings,,740,Other Public Sector
E06000052,2015,Numbers of Dwellings,,700,Other Public Sector
E06000052,2010,Numbers of Dwellings,,729,Other Public Sector
E07000119,2010,Numbers of Dwellings,,2304,Private Registered Provider
E07000119,2012,Numbers of Dwellings,,2380,Private Registered Provider
E07000119,2011,Numbers of Dwellings,,2435,Private Registered Provider
E07000119,2010,Numbers of Dwellings,,258,Other Public Sector
E07000119,2014,Numbers of Dwellings,,250,Other Public Sector
E07000119,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000119,2016,Numbers of Dwellings,,38410,All tenure types
E07000119,2016,Numbers of Dwellings,,250,Other Public Sector
E07000119,2013,Numbers of Dwellings,,35010,Private Sector
E07000119,2016,Numbers of Dwellings,,35520,Private Sector
E07000119,2016,Numbers of Dwellings,,2640,Private Registered Provider
E07000119,2014,Numbers of Dwellings,,35050,Private Sector
E07000119,2010,Numbers of Dwellings,,34580,Private Sector
E07000119,2013,Numbers of Dwellings,,250,Other Public Sector
E07000119,2014,Numbers of Dwellings,,2600,Private Registered Provider
