time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,CPP_start,CPP_start_rate,CPP_child_start,CPP_child_start_rate,CPP_end,CPP_end_rate,CPP_child_end,CPP_child_end_rate,CPP_anypoint,CPP_anypoint_rate,CPP_child_anypoint,CPP_child_anypoint_rate,CPP_At31,CPP_At31_rate
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans,402,138.3,401,137.9,381,131,379,130.4,718,247,709,243.9,337,115.9
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans,226,34.7,225,34.5,246,37.8,246,37.8,461,70.8,457,70.1,215,33
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans,187,44.3,187,44.3,232,55,232,55,347,82.2,347,82.2,115,27.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans,238,31.7,236,31.5,288,38.4,288,38.4,448,59.7,442,58.9,160,21.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans,227,34.4,227,34.4,262,39.7,261,39.5,474,71.8,473,71.6,212,32.1
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans,402,42.5,397,42,427,45.2,425,45,752,79.5,744,78.7,325,34.4
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans,112,40,112,40,116,41.4,116,41.4,194,69.2,194,69.2,78,27.8
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans,162,49.9,159,49,177,54.5,177,54.5,320,98.6,317,97.6,143,44
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans,1215,50,1214,49.9,878,36.1,872,35.9,1761,72.4,1742,71.6,883,36.3
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans,449,50.2,448,50,589,65.8,553,61.8,931,104,891,99.5,342,38.2
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans,884,79.8,883,79.7,773,69.8,773,69.8,1509,136.2,1493,134.7,736,66.4
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans,338,59.6,338,59.6,361,63.7,361,63.7,656,115.7,655,115.5,295,52
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans,300,59.2,300,59.2,297,58.6,295,58.2,527,104,524,103.4,230,45.4
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans,416,80.7,415,80.5,399,77.4,399,77.4,748,145,739,143.3,349,67.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans,357,66.3,357,66.3,391,72.6,386,71.7,605,112.4,597,110.9,214,39.7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans,221,60.7,221,60.7,242,66.5,241,66.2,398,109.3,397,109,156,42.8
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans,330,54.4,327,53.9,281,46.3,280,46.2,590,97.3,579,95.4,309,50.9
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans,209,43.1,208,42.9,280,57.7,280,57.7,444,91.5,443,91.3,164,33.8
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans,255,48.7,255,48.7,226,43.2,226,43.2,438,83.7,438,83.7,212,40.5
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans,201,45.6,201,45.6,215,48.7,215,48.7,371,84.1,371,84.1,156,35.4
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans,325,48,325,48,421,62.2,421,62.2,601,88.8,601,88.8,180,26.6
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans,322,47.6,322,47.6,428,63.3,428,63.3,697,103,693,102.4,269,39.8
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Child Protection Plans,232,47.3,232,47.3,233,47.5,233,47.5,420,85.5,418,85.1,187,38.1
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Child Protection Plans,353,25.7,353,25.7,368,26.8,368,26.8,742,54,742,54,374,27.2
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Child Protection Plans,234,51.3,234,51.3,217,47.6,215,47.2,445,97.6,439,96.3,228,50
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Child Protection Plans,629,96.9,629,96.9,425,65.5,425,65.5,1013,156,1012,155.9,588,90.6
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans,300,47,300,47,266,41.6,266,41.6,500,78.3,496,77.6,234,36.6
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Child Protection Plans,310,56.5,305,55.6,266,48.5,266,48.5,596,108.7,589,107.4,330,60.2
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Child Protection Plans,421,43.3,421,43.3,415,42.6,415,42.6,804,82.6,803,82.5,389,40
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Child Protection Plans,1240,79.1,1231,78.5,1146,73.1,1144,72.9,2129,135.7,2077,132.4,983,62.7
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Child Protection Plans,330,96,327,95.1,187,54.4,187,54.4,418,121.6,415,120.7,231,67.2
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Child Protection Plans,113,31.9,113,31.9,103,29,103,29,185,52.2,185,52.2,82,23.1
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Child Protection Plans,552,46.6,548,46.2,562,47.4,559,47.1,981,82.7,962,81.1,419,35.3
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Child Protection Plans,317,56.5,317,56.5,390,69.5,390,69.5,722,128.7,718,128,332,59.2
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Child Protection Plans,495,43.4,495,43.4,347,30.4,347,30.4,784,68.8,783,68.7,437,38.3
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Child Protection Plans,370,54.1,370,54.1,377,55.1,375,54.8,715,104.5,703,102.8,338,49.4
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Child Protection Plans,129,35.8,129,35.8,166,46.1,163,45.2,295,81.9,288,79.9,129,35.8
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans,302,52.6,301,52.4,305,53.1,304,53,530,92.3,528,92,225,39.2
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans,740,47.5,737,47.3,703,45.1,702,45,1291,82.8,1280,82.1,588,37.7
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans,599,76.3,598,76.2,491,62.6,488,62.2,1022,130.2,1015,129.3,531,67.7
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans,536,39.9,536,39.9,667,49.6,663,49.3,1060,78.8,1051,78.2,393,29.2
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans,430,30.8,430,30.8,374,26.8,371,26.5,668,47.8,663,47.4,294,21
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans,570,36.1,569,36.1,497,31.5,496,31.4,966,61.2,955,60.5,469,29.7
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans,551,87.5,541,85.9,409,64.9,400,63.5,845,134.1,826,131.1,436,69.2
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans,1002,61.8,1001,61.7,881,54.3,879,54.2,1667,102.8,1653,101.9,786,48.5
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans,32,41,32,41,12,15.4,12,15.4,47,60.2,45,57.6,35,44.8
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans,1559,56.3,1556,56.2,1816,65.5,1811,65.4,2842,102.6,2819,101.7,1026,37
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans,524,73,524,73,426,59.3,426,59.3,945,131.6,944,131.5,519,72.3
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans,313,46.4,310,46,245,36.3,243,36,487,72.2,482,71.5,242,35.9
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Child Protection Plans,284,78.8,282,78.3,235,65.2,232,64.4,432,119.9,421,116.9,197,54.7
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans,485,64.1,484,63.9,496,65.5,496,65.5,820,108.3,811,107.1,324,42.8
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans,237,39.1,237,39.1,203,33.5,202,33.4,417,68.9,410,67.7,214,35.3
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans,209,46.3,208,46.1,214,47.4,213,47.2,426,94.4,421,93.3,212,47
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans,686,40.2,680,39.9,556,32.6,556,32.6,1091,64,1078,63.2,535,31.4
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans,424,77.4,424,77.4,349,63.7,346,63.2,703,128.3,698,127.4,354,64.6
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans,197,50.5,197,50.5,276,70.7,274,70.2,418,107.1,413,105.9,142,36.4
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans,355,55.9,355,55.9,334,52.6,334,52.6,585,92.2,585,92.2,251,39.5
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans,609,54.4,608,54.3,590,52.7,589,52.6,1140,101.9,1135,101.4,550,49.1
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans,345,61.2,345,61.2,318,56.4,318,56.4,562,99.6,562,99.6,244,43.3
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans,450,39.3,450,39.3,479,41.8,479,41.8,907,79.1,901,78.6,428,37.3
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans,180,49.8,180,49.8,223,61.7,223,61.7,330,91.4,324,89.7,107,29.6
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans,296,23,296,23,327,25.4,327,25.4,529,41.1,527,40.9,202,15.7
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans,262,45.9,261,45.7,223,39,223,39,489,85.6,484,84.7,266,46.6
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans,670,22.6,669,22.5,891,30,888,29.9,1438,48.5,1427,48.1,547,18.4
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans,769,30,769,30,714,27.9,714,27.9,1292,50.5,1286,50.2,578,22.6
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans,217,41,217,41,281,53.2,280,53,472,89.3,469,88.7,191,36.1
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans,:,:,:,:,:,:,:,:,:,:,:,:,:,:
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans,319,70.9,319,70.9,236,52.5,233,51.8,505,112.2,494,109.8,269,59.8
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans,114,30.3,114,30.3,150,39.9,150,39.9,223,59.3,223,59.3,73,19.4
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans,562,37.3,561,37.2,545,36.2,541,35.9,1058,70.2,1049,69.6,513,34
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans,224,57.4,224,57.4,186,47.7,186,47.7,389,99.7,389,99.7,203,52
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans,156,57.8,150,55.6,126,46.7,123,45.6,238,88.2,232,86,112,41.5
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans,331,66.1,331,66.1,359,71.7,359,71.7,638,127.5,632,126.3,279,55.7
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans,219,18.7,219,18.7,313,26.8,311,26.6,503,43,500,42.8,190,16.3
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans,530,50.6,530,50.6,661,63.2,661,63.2,1207,115.3,1202,114.9,546,52.2
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans,1145,40.7,1145,40.7,1031,36.6,1029,36.6,1940,68.9,1927,68.5,909,32.3
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans,122,47,122,47,72,27.7,72,27.7,173,66.6,171,65.9,101,38.9
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans,1226,37.8,1224,37.7,1172,36.1,1172,36.1,2171,66.9,2147,66.2,999,30.8
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans,208,33.9,207,33.7,357,58.1,354,57.6,557,90.7,549,89.4,200,32.6
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans,70,11.1,70,11.1,85,13.5,85,13.5,125,19.9,125,19.9,40,6.4
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans,446,32,446,32,380,27.3,377,27.1,810,58.1,806,57.8,430,30.9
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans,184,43.3,183,43.1,181,42.6,179,42.1,364,85.7,353,83.1,183,43.1
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans,167,48.8,167,48.8,203,59.4,202,59.1,360,105.3,357,104.4,157,45.9
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans,179,46.8,179,46.8,242,63.2,242,63.2,389,101.7,387,101.1,147,38.4
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans,357,76,357,76,394,83.8,390,83,626,133.2,618,131.5,232,49.4
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans,911,36.5,908,36.3,814,32.6,812,32.5,1704,68.2,1691,67.7,890,35.6
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans,114,32.1,114,32.1,100,28.2,97,27.3,182,51.3,178,50.1,82,23.1
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans,550,33.1,510,30.7,580,34.9,453,27.3,1004,60.5,829,49.9,424,25.5
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans,86,26.1,86,26.1,111,33.7,111,33.7,179,54.4,179,54.4,68,20.7
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans,92,25.6,92,25.6,93,25.8,93,25.8,158,43.9,148,41.1,65,18.1
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans,135,39.9,134,39.6,83,24.5,82,24.2,205,60.6,203,60,122,36.1
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans,234,71.5,234,71.5,202,61.7,199,60.8,417,127.4,414,126.5,215,65.7
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Child Protection Plans,433,48.4,433,48.4,486,54.4,486,54.4,878,98.2,874,97.8,392,43.8
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans,657,63.4,652,62.9,597,57.6,593,57.3,1065,102.8,1055,101.9,468,45.2
