time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,characteristic,number
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,1. Children who are the responsibility of other LAs placed within this LA boundary,182
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,2. Children who are the responsibility of this LA placed outside the LA boundary,293
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Net gain of children by responsible LA,-111
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,1. Children who are the responsibility of other LAs placed within this LA boundary,275
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,2. Children who are the responsibility of this LA placed outside the LA boundary,88
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Net gain of children by responsible LA,187
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,1. Children who are the responsibility of other LAs placed within this LA boundary,626
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,2. Children who are the responsibility of this LA placed outside the LA boundary,580
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Net gain of children by responsible LA,46
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,1. Children who are the responsibility of other LAs placed within this LA boundary,1176
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,2. Children who are the responsibility of this LA placed outside the LA boundary,214
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Net gain of children by responsible LA,962
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,1. Children who are the responsibility of other LAs placed within this LA boundary,107
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,2. Children who are the responsibility of this LA placed outside the LA boundary,306
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Net gain of children by responsible LA,-199
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,1. Children who are the responsibility of other LAs placed within this LA boundary,289
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,2. Children who are the responsibility of this LA placed outside the LA boundary,509
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Net gain of children by responsible LA,-220
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,1. Children who are the responsibility of other LAs placed within this LA boundary,340
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,2. Children who are the responsibility of this LA placed outside the LA boundary,177
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Net gain of children by responsible LA,163
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,1. Children who are the responsibility of other LAs placed within this LA boundary,59
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,2. Children who are the responsibility of this LA placed outside the LA boundary,124
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Net gain of children by responsible LA,-65
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,1. Children who are the responsibility of other LAs placed within this LA boundary,111
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,2. Children who are the responsibility of this LA placed outside the LA boundary,260
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Net gain of children by responsible LA,-149
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,1. Children who are the responsibility of other LAs placed within this LA boundary,82
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,2. Children who are the responsibility of this LA placed outside the LA boundary,109
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Net gain of children by responsible LA,-27
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,1. Children who are the responsibility of other LAs placed within this LA boundary,187
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,2. Children who are the responsibility of this LA placed outside the LA boundary,78
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Net gain of children by responsible LA,109
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,1. Children who are the responsibility of other LAs placed within this LA boundary,74
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,2. Children who are the responsibility of this LA placed outside the LA boundary,141
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Net gain of children by responsible LA,-67
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,1. Children who are the responsibility of other LAs placed within this LA boundary,59
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,2. Children who are the responsibility of this LA placed outside the LA boundary,180
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Net gain of children by responsible LA,-121
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,1. Children who are the responsibility of other LAs placed within this LA boundary,94
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,2. Children who are the responsibility of this LA placed outside the LA boundary,111
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,Net gain of children by responsible LA,-17
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,1. Children who are the responsibility of other LAs placed within this LA boundary,91
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,2. Children who are the responsibility of this LA placed outside the LA boundary,90
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,Net gain of children by responsible LA,1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,1. Children who are the responsibility of other LAs placed within this LA boundary,73
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,2. Children who are the responsibility of this LA placed outside the LA boundary,142
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Net gain of children by responsible LA,-69
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,1. Children who are the responsibility of other LAs placed within this LA boundary,146
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,2. Children who are the responsibility of this LA placed outside the LA boundary,79
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Net gain of children by responsible LA,67
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,1. Children who are the responsibility of other LAs placed within this LA boundary,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,2. Children who are the responsibility of this LA placed outside the LA boundary,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Net gain of children by responsible LA,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,1. Children who are the responsibility of other LAs placed within this LA boundary,179
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,2. Children who are the responsibility of this LA placed outside the LA boundary,178
