time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Assessments_completed,Assessments_completed_rate,Same_day,1-10_days,11-20_days,21-30_days,31-40_days,41-45_days,46-50_days,51-60_days,61+_days,25th_Percentile_days,Median_days,75th_Percentile_days
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Duration of assessment,2751,444.9,c,226,531,255,364,619,228,c,351,18,40,47
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Duration of assessment,1667,340.3,11,122,281,287,313,200,148,89,216,21,35,46
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Duration of assessment,1375,253.8,128,301,464,249,115,39,12,18,49,9,15,25
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Duration of assessment,1451,326.3,c,81,310,258,381,150,97,c,94,19,33,42
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Duration of assessment,5245,775.8,32,814,919,1352,956,644,201,175,152,16,27,39
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Duration of assessment,4813,712.5,41,546,1236,911,791,370,248,290,380,15,27,42
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Duration of assessment,2478,499.2,c,c,217,276,439,322,208,280,535,28,42,57
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Duration of assessment,8045,575.2,385,2476,1901,1297,1399,196,69,62,260,6,16,30
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Duration of assessment,3215,702.6,41,486,1136,646,535,313,22,11,25,12,20,32
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Duration of assessment,5102,780.9,118,487,1063,1340,1105,423,262,186,118,18,28,39
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Duration of assessment,2617,417.2,0,60,130,210,798,770,192,132,325,35,41,45
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Duration of assessment,3562,641.6,146,277,304,331,371,309,122,218,1484,25,47,93
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Duration of assessment,4235,428.9,28,1013,1110,624,385,142,121,203,609,11,20,41
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Duration of assessment,10551,648.9,223,1979,1686,1450,1434,2032,233,462,1052,13,30,44
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Duration of assessment,1858,542.9,15,136,225,138,231,421,99,129,464,26,45,60
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Duration of assessment,1532,434,8,108,216,102,347,705,12,12,22,27,40,43
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Duration of assessment,3654,311.6,45,1307,309,330,781,680,62,59,81,9,26,40
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Duration of assessment,3997,709.1,57,709,1106,689,849,307,120,96,64,13,22,35
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Duration of assessment,4839,417.6,99,626,836,758,801,453,274,373,619,16,32,46
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Duration of assessment,1331,191.1,79,477,205,173,166,60,33,68,67,4,15,35
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Duration of assessment,609,166.1,13,55,72,70,78,153,24,37,107,23,41,48
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Duration of assessment,2882,490.8,69,366,642,539,411,151,103,173,428,16,26,45
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Duration of assessment,7154,466.2,538,1507,1273,892,767,352,155,322,1348,9,23,47
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Duration of assessment,3061,373.4,46,402,463,379,466,658,312,193,142,16,36,45
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Duration of assessment,2059,151.9,121,844,455,306,195,62,20,21,34,5,11,25
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Duration of assessment,5585,392.6,48,618,866,698,1304,1656,130,89,176,19,37,43
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Duration of assessment,10956,673.7,194,4290,1946,918,1532,1012,429,354,281,10,14,35
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Duration of assessment,4906,744.4,10,561,1294,1052,795,301,209,228,456,15,26,40
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Duration of assessment,8134,498.2,953,4135,607,307,1265,640,113,76,38,2,8,32
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Duration of assessment,141,182.2,22,19,12,25,12,11,7,9,24,7,28,50
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Duration of assessment,11470,403.9,744,1788,2694,1790,1627,763,578,711,775,12,23,40
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Duration of assessment,6380,849.3,53,1076,1930,1478,999,453,178,112,101,13,21,32
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Duration of assessment,3438,505.5,14,303,651,519,438,234,138,246,895,19,36,62
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Duration of assessment,2051,568.8,466,1138,140,62,51,21,12,33,128,1,2,8
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Duration of assessment,2609,331.4,9,216,512,325,780,204,107,195,261,19,34,43
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Duration of assessment,1464,246.7,78,100,83,116,163,345,89,128,362,30,45,60
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Duration of assessment,1082,237.1,c,113,208,174,246,158,74,56,c,18,32,42
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Duration of assessment,9791,580,531,2374,1121,1083,1535,1712,327,393,715,6,28,42
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Duration of assessment,5229,931.6,91,480,482,531,1161,1499,379,324,282,26,40,44
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Duration of assessment,1992,508.1,9,154,220,276,294,319,215,236,269,25,42,51
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Duration of assessment,4396,675.5,243,1529,1691,495,255,79,33,28,43,8,13,19
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Duration of assessment,4082,362.1,119,1135,918,628,510,128,96,131,417,9,19,34
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Duration of assessment,3687,632.2,157,817,525,452,415,258,204,258,601,10,28,49
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Duration of assessment,6662,578.2,618,1417,831,820,927,678,415,408,548,7,26,44
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Duration of assessment,2070,545.2,c,350,205,204,279,390,140,c,363,19,40,49
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Duration of assessment,4565,344.1,40,601,528,717,1394,977,172,75,61,20,34,42
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Duration of assessment,2470,414.8,66,526,420,484,452,392,48,64,18,11,25,39
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Duration of assessment,11982,395.5,286,1643,4764,2848,1493,341,180,167,260,16,20,28
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Duration of assessment,6760,255.8,76,516,1245,1025,3254,145,111,145,243,18,32,34
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Duration of assessment,3144,561.1,63,483,549,554,442,225,182,187,459,15,30,46
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Duration of assessment,9353,557.2,330,2132,2130,1383,1315,500,382,393,788,10,21,38
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Duration of assessment,3193,670.2,23,273,586,681,1224,119,70,61,156,19,31,35
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Duration of assessment,1459,379.7,c,143,338,375,507,39,c,11,35,17,28,34
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Duration of assessment,7290,481,112,878,1690,1715,1489,689,330,256,131,16,26,38
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Duration of assessment,2917,711.5,98,351,208,235,578,880,309,122,136,23,40,45
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Duration of assessment,1099,390.6,15,253,320,184,233,56,17,9,12,11,18,33
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Duration of assessment,2868,560.8,130,228,247,275,317,203,161,265,1042,25,47,75
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Duration of assessment,5597,463.6,123,478,1000,1813,1199,273,183,221,307,19,28,36
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Duration of assessment,2485,234.6,60,262,225,232,384,176,230,401,515,24,43,57
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Duration of assessment,16931,600.2,224,3587,6196,2819,1493,623,375,544,1070,11,17,30
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Duration of assessment,2395,945,11,462,777,407,266,144,59,76,193,12,19,35
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Duration of assessment,16440,497.7,365,1820,2362,4163,4006,2278,715,416,315,19,29,40
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Duration of assessment,3114,493.5,13,198,312,361,589,1123,194,147,177,28,42,45
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Duration of assessment,2087,314.9,22,521,558,478,322,46,40,36,64,10,19,30
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Duration of assessment,5516,389.4,33,552,756,789,1075,266,310,494,1241,21,35,58
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Duration of assessment,1865,426.2,52,760,423,316,175,128,9,c,c,9,13,24
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Duration of assessment,2171,596,363,679,274,193,190,111,99,104,158,2,12,37
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Duration of assessment,2588,638.1,11,124,233,287,648,1100,110,37,38,30,40,44
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Duration of assessment,3035,618.7,107,479,857,582,380,170,102,158,200,13,22,37
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Duration of assessment,12174,474.4,23,1139,1791,1648,1591,1741,1111,1229,1901,21,40,51
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Duration of assessment,1434,400.6,21,151,192,215,400,255,87,58,55,20,34,43
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Duration of assessment,7465,437.7,764,4044,982,705,550,158,71,83,108,2,6,18
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Duration of assessment,924,273.4,9,179,203,165,105,88,48,65,62,13,25,43
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Duration of assessment,1128,302,72,606,173,135,64,24,14,25,15,2,7,20
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration of assessment,1073,308.9,186,131,138,179,254,95,21,19,50,8,25,37
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Duration of assessment,1778,510.7,57,261,323,259,274,259,66,114,165,14,30,44
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration of assessment,4290,462.4,541,1109,779,589,393,411,70,127,271,5,16,35
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Duration of assessment,3558,337.4,51,491,750,696,964,361,109,77,59,14,28,38
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Duration of assessment,7552,529.6,171,940,1239,1497,1987,1007,251,164,296,17,30,40
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Duration of assessment,4464,578.6,12,938,786,600,547,280,166,211,924,12,28,51
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Duration of assessment,7275,583,523,1232,1621,1205,878,388,302,375,751,11,22,40
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration of assessment,8,207.3,c,c,c,0,c,0,c,c,0,4,26,51
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration of assessment,1200,281.6,c,c,133,232,176,146,79,98,268,25,40,56
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Duration of assessment,3947,761,35,429,618,773,1542,212,98,95,145,19,32,35
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Duration of assessment,1512,507.6,34,180,431,378,198,42,57,93,99,14,23,35
