time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_phase,revenue_state,number_schools,PercSchools,total_revenue_balance,average_revenue_balance,B01,B02,B06,total_income,perc_BalanceofIncome,NumOverThresh,PercOverThresh,ValueOverThresh,AveValueOverThresh
201617,Financial year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Total,Total,39,100.0,3.983372,0.102138,3983371.615173,0.000000,0.000000,66.741663,5.9683,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Primary,Deficit,2,4.4,-0.037152,-0.018576,0.000000,-37151.770508,0.000000,3.076882,-1.2074,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Primary,Surplus,40,88.9,3.215605,0.080390,1284506.770996,1931098.077209,0.000000,57.967700,5.5472,11,24.4,0.2531,23011
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Primary,Total,45,100.0,3.178453,0.070632,1284506.770996,1893946.306702,0.000000,63.454508,5.0090,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Pupil referral unit,Surplus,1,100.0,0.147670,0.147670,90000.000000,57670.000000,0.000000,2.233190,6.6125,0,0.0,0.0000,0
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Pupil referral unit,Total,1,100.0,0.147670,0.147670,90000.000000,57670.000000,0.000000,2.233190,6.6125,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Secondary,Surplus,1,33.3,0.335460,0.335460,65000.000000,270459.812500,0.000000,8.010737,4.1876,0,0.0,0.0000,0
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Secondary,Total,3,100.0,0.335460,0.111820,65000.000000,270459.812500,0.000000,12.804467,2.6199,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Total,Deficit,2,4.1,-0.037152,-0.018576,0.000000,-37151.770508,0.000000,3.076882,-1.2074,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Total,Surplus,42,85.7,3.698735,0.088065,1439506.770996,2259227.889709,0.000000,68.211626,5.4224,11,22.4,0.2531,23011
201617,Financial year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Total,Total,49,100.0,3.661583,0.074726,1439506.770996,2222076.119202,0.000000,78.492164,4.6649,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Nursery,Surplus,2,100.0,0.101188,0.050594,0.000000,101187.919922,0.000000,0.830444,12.1848,1,50.0,0.0497,49739
201617,Financial year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Nursery,Total,2,100.0,0.101188,0.050594,0.000000,101187.919922,0.000000,0.830444,12.1848,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Primary,Surplus,8,100.0,1.411339,0.176417,0.000000,1408338.687500,3000.000000,10.765091,13.1103,7,87.5,0.6689,95564
201617,Financial year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Primary,Total,8,100.0,1.411339,0.176417,0.000000,1408338.687500,3000.000000,10.765091,13.1103,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Pupil referral unit,Deficit,1,100.0,-0.038997,-0.038997,0.000000,-38997.000000,0.000000,1.160906,-3.3592,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Pupil referral unit,Total,1,100.0,-0.038997,-0.038997,0.000000,-38997.000000,0.000000,1.160906,-3.3592,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Total,Deficit,1,9.1,-0.038997,-0.038997,0.000000,-38997.000000,0.000000,1.160906,-3.3592,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Total,Surplus,10,90.9,1.512527,0.151253,0.000000,1509526.607422,3000.000000,11.595535,13.0440,8,72.7,0.7187,89836
201617,Financial year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Total,Total,11,100.0,1.473530,0.133957,0.000000,1470529.607422,3000.000000,12.756440,11.5513,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Nursery,Deficit,1,8.3,-0.024136,-0.024136,-24135.800781,0.000000,0.000000,0.287983,-8.3810,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Nursery,Surplus,11,91.7,0.653134,0.059376,659696.724609,0.000000,-6562.820068,4.919036,13.2777,7,58.3,0.3056,43654
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Nursery,Total,12,100.0,0.628998,0.052417,635560.923828,0.000000,-6562.820068,5.207019,12.0798,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Primary,Deficit,13,6.3,-0.899336,-0.069180,-902784.468750,0.000000,3448.330048,14.095244,-6.3804,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Primary,Surplus,193,93.7,17.028967,0.088233,16789139.555176,0.000000,239827.014397,184.422352,9.2337,102,49.5,5.7552,56423
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Primary,Total,206,100.0,16.129630,0.078299,15886355.086426,0.000000,243275.344444,198.517596,8.1250,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Pupil referral unit,Deficit,1,100.0,0.000000,0.000000,-0.270000,0.000000,0.000000,3.454162,0.0000,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Pupil referral unit,Total,1,100.0,0.000000,0.000000,-0.270000,0.000000,0.000000,3.454162,0.0000,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Secondary,Deficit,5,31.3,-4.005212,-0.801042,-3956309.906250,0.000000,-48902.049072,19.631122,-20.4024,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Secondary,Surplus,11,68.8,4.208923,0.382629,4223229.992188,0.000000,-14306.670898,60.664606,6.9380,7,43.8,1.8417,263102
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Secondary,Total,16,100.0,0.203711,0.012732,266920.085938,0.000000,-63208.719971,80.295728,0.2537,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Special,Surplus,9,100.0,2.500131,0.277792,2454054.414063,0.000000,46076.150024,24.196728,10.3325,7,77.8,0.6298,89967
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Special,Total,9,100.0,2.500131,0.277792,2454054.414063,0.000000,46076.150024,24.196728,10.3325,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Total,Deficit,20,8.2,-4.928684,-0.246434,-4883230.445781,0.000000,-45453.719025,37.468512,-13.1542,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Total,Surplus,224,91.8,24.391154,0.108889,24126120.686035,0.000000,265033.673454,274.202722,8.8953,123,50.4,8.5322,69368
201617,Financial year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Total,Total,244,100.0,19.462470,0.079764,19242890.240254,0.000000,219579.954430,311.671234,6.2446,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Primary,Deficit,26,22.4,-0.818087,-0.031465,1567.000000,-795450.000000,-24204.470703,16.010318,-5.1098,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Primary,Surplus,90,77.6,4.907048,0.054523,1744305.875000,3103143.000000,59599.589658,73.174446,6.7060,30,25.9,1.0802,36007
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Primary,Total,116,100.0,4.088961,0.035250,1745872.875000,2307693.000000,35395.118955,89.184764,4.5848,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Pupil referral unit,Surplus,1,100.0,0.046064,0.046064,21202.000000,24862.000000,0.000000,0.837400,5.5008,0,0.0,0.0000,0
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Pupil referral unit,Total,1,100.0,0.046064,0.046064,21202.000000,24862.000000,0.000000,0.837400,5.5008,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Secondary,Deficit,7,23.3,-2.278789,-0.325541,10827.000000,-2289616.203125,0.000000,19.408064,-11.7415,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Secondary,Surplus,22,73.3,3.127707,0.142169,1826041.000000,1294822.750000,6843.270081,48.651514,6.4288,13,43.3,1.0645,81888
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Secondary,Total,30,100.0,0.848918,0.028297,1836868.000000,-994793.453125,6843.270081,68.316873,1.2426,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Special,Deficit,1,12.5,-0.070490,-0.070490,4848.000000,-75338.000000,0.000000,1.134983,-6.2107,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Special,Surplus,7,87.5,1.023830,0.146261,729530.000000,294300.000000,0.000000,12.453909,8.2210,2,25.0,0.2704,135192
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Special,Total,8,100.0,0.953340,0.119168,734378.000000,218962.000000,0.000000,13.588892,7.0156,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Total,Deficit,34,21.9,-3.167367,-0.093158,17242.000000,-3160404.203125,-24204.470703,36.553365,-8.6650,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Total,Surplus,120,77.4,9.104649,0.075872,4321078.875000,4717127.750000,66442.859739,135.117269,6.7383,45,29.0,2.4151,53670
201617,Financial year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Total,Total,155,100.0,5.937283,0.038305,4338320.875000,1556723.546875,42238.389036,171.927929,3.4534,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Nursery,Deficit,2,40.0,-0.024446,-0.012223,-43787.240234,-8364.650391,27705.500000,0.831696,-2.9393,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Nursery,Surplus,3,60.0,0.330987,0.110329,157712.640625,174624.320313,-1349.639946,1.473514,22.4624,3,60.0,0.2131,71035
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Nursery,Total,5,100.0,0.306541,0.061308,113925.400391,166259.669922,26355.860054,2.305210,13.2977,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Primary,Deficit,4,6.0,-0.051170,-0.012792,-9048.710449,-59903.179688,17782.220215,4.637072,-1.1035,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Primary,Surplus,63,94.0,8.370068,0.132858,3241215.689697,4939257.495850,189594.821533,86.794358,9.6436,33,49.3,2.7742,84068
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Primary,Total,67,100.0,8.318898,0.124163,3232166.979248,4879354.316162,207377.041748,91.431431,9.0985,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Pupil referral unit,Surplus,1,100.0,0.005331,0.005331,0.000000,5331.049805,0.000000,2.540407,0.2099,0,0.0,0.0000,0
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Pupil referral unit,Total,1,100.0,0.005331,0.005331,0.000000,5331.049805,0.000000,2.540407,0.2099,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Secondary,Deficit,1,16.7,-0.487613,-0.487613,-2000.000000,-487613.000000,2000.000000,7.803051,-6.2490,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Secondary,Surplus,4,66.7,1.200810,0.300202,356664.785156,828297.860352,15847.219482,25.680177,4.6760,1,16.7,0.2066,206630
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Secondary,Total,6,100.0,0.713197,0.118866,434709.707031,340684.860352,-62197.702393,38.049205,1.8744,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Special,Deficit,1,25.0,-0.029810,-0.029810,0.000000,-29810.449219,0.000000,3.304257,-0.9022,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Special,Surplus,3,75.0,0.940480,0.313493,271989.703125,667059.765625,1430.290039,9.954680,9.4476,1,25.0,0.2724,272410
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Special,Total,4,100.0,0.910669,0.227667,271989.703125,637249.316406,1430.290039,13.258938,6.8683,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,Deficit,8,9.6,-0.593040,-0.074130,-54835.950684,-585691.279297,47487.720215,16.576077,-3.5777,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,Surplus,74,89.2,10.847676,0.146590,4027582.818604,6614570.491943,205522.691109,126.443137,8.5791,38,45.8,3.4664,91220
201617,Financial year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,Total,83,100.0,10.254637,0.123550,4052791.789795,6028879.212646,172965.489449,147.585190,6.9483,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Nursery,Surplus,1,100.0,0.075474,0.075474,61294.000000,14180.419922,0.000000,0.430319,17.5392,1,100.0,0.0410,41049
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Nursery,Total,1,100.0,0.075474,0.075474,61294.000000,14180.419922,0.000000,0.430319,17.5392,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Primary,Deficit,3,5.6,-0.101828,-0.033943,15463.000000,-117290.980713,0.000000,4.202988,-2.4228,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Primary,Surplus,51,94.4,4.965066,0.097354,1520981.579407,3424198.912365,19885.789063,68.881689,7.2081,22,40.7,0.8646,39299
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Primary,Total,54,100.0,4.863238,0.090060,1536444.579407,3306907.931652,19885.789063,73.084678,6.6543,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Pupil referral unit,Surplus,1,100.0,0.043901,0.043901,0.000000,43900.621094,0.000000,1.825831,2.4044,0,0.0,0.0000,0
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Pupil referral unit,Total,1,100.0,0.043901,0.043901,0.000000,43900.621094,0.000000,1.825831,2.4044,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Secondary,Deficit,6,42.9,-3.842448,-0.640408,66218.459961,-3908666.562500,0.000000,26.662292,-14.4115,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Secondary,Surplus,8,57.1,3.010237,0.376280,1814337.015625,1179751.152344,16149.000000,34.295080,8.7775,4,28.6,1.4286,357160
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Secondary,Total,14,100.0,-0.832211,-0.059444,1880555.475586,-2728915.410156,16149.000000,60.957372,-1.3652,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Special,Surplus,5,100.0,0.785016,0.157003,257141.000000,522359.742188,5515.000000,12.991083,6.0427,1,20.0,0.0997,99699
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Special,Total,5,100.0,0.785016,0.157003,257141.000000,522359.742188,5515.000000,12.991083,6.0427,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Total,Deficit,9,12.0,-3.944276,-0.438253,81681.459961,-4025957.543213,0.000000,30.865281,-12.7790,:,:,:,:
201617,Financial year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Total,Surplus,66,88.0,8.879694,0.134541,3653753.595032,5184390.847912,41549.789063,118.424002,7.4982,28,37.3,2.4340,86927
