time_period,time_identifier,geographic_level,country_name,country_code,region_name,region_code,la_name,old_la_code,new_la_code,ReportGroup,Description,school_expenditure,OtherEdComm,cyps_spend,NetExpend,NetExpendpPupil,GrossExpend,GrossExpendpPupil
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,Yearly totals,Yearly totals,78.6039,10.3702,51.4345,22.71819,7430.32,23.97679,7841.96
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,Yearly totals,Yearly totals,77.9304,9.64214,42.9701,27.17516,7261.46,28.83649,7684.80
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,Yearly totals,Yearly totals,81.5937,10.8858,40.9607,35.77866,7262.54,37.71583,7645.90
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,Yearly totals,Yearly totals,99.28,10.7821,38.9483,52.10118,6146.63,55.30872,6503.06
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,Yearly totals,Yearly totals,108.249,12.0106,39.5565,68.68047,5175.29,73.62910,5522.44
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,Yearly totals,Yearly totals,171.567,51.0932,139.819,115.31473,6693.25,123.62509,7175.62
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,Yearly totals,Yearly totals,181.672,38.5834,105.107,121.58428,6920.50,130.40941,7422.54
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,Yearly totals,Yearly totals,175.509,44.9083,104.482,130.10464,6372.52,139.06887,6811.59
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,Yearly totals,Yearly totals,176.587,86.7198,107.531,139.03540,6255.67,150.22142,6758.97
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,Yearly totals,Yearly totals,193.082,62.6617,99.8991,157.56562,5907.01,167.89172,6300.52
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,Yearly totals,Yearly totals,210.966,33.6529,85.7243,162.92550,5750.59,174.26508,6152.85
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,Yearly totals,Yearly totals,274.561,18.4659,66.5491,249.09229,6291.40,262.71816,6635.55
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,Yearly totals,Yearly totals,274.692,12.4783,58.7623,242.57656,5980.83,256.79539,6331.40
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,Yearly totals,Yearly totals,276.032,25.1431,60.4836,255.46475,5850.63,269.60651,6174.50
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,Yearly totals,Yearly totals,282.932,16.1227,53.2123,252.87088,5958.53,265.81784,6263.60
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,Yearly totals,Yearly totals,278.491,12.5522,58.0146,252.28395,5860.80,264.01285,6133.27
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,Yearly totals,Yearly totals,281.861,10.7137,62.1816,245.27962,5800.08,255.43881,6040.31
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,Yearly totals,Yearly totals,217.228,29.9256,55.0969,188.47319,6684.87,200.32002,7105.06
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,Yearly totals,Yearly totals,233.623,27.9078,54.5305,205.32398,6111.46,219.03026,6517.18
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,Yearly totals,Yearly totals,245.738,20.3867,48.5775,231.11350,5930.01,249.12312,6394.48
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,Yearly totals,Yearly totals,258.838,21.3267,55.1415,249.61147,5962.28,266.55034,6371.79
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,Yearly totals,Yearly totals,278.823,21.9119,59.0176,277.04887,6027.06,294.68183,6410.66
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,Yearly totals,Yearly totals,276.693,19.1921,56.2807,274.17172,5835.99,291.85352,6212.36
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,Yearly totals,Yearly totals,213.992,15.6943,66.9031,178.94418,6611.65,191.70177,7080.01
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,Yearly totals,Yearly totals,218.796,17.7068,70.3576,176.76255,6472.33,189.24656,6929.44
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,Yearly totals,Yearly totals,216.552,13.4218,67.8533,175.23752,5499.89,189.03856,5933.04
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,Yearly totals,Yearly totals,224.225,17.1699,72.9845,204.71277,6414.42,220.77484,6907.55
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,Yearly totals,Yearly totals,227.079,14.9565,77.0165,204.23244,6340.75,218.60194,6786.88
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,Yearly totals,Yearly totals,232.665,12.8111,75.7444,210.39207,6313.86,225.35221,6780.29
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,Yearly totals,Yearly totals,134.428,9.97914,38.8379,103.21389,5695.97,108.49878,5987.63
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,Yearly totals,Yearly totals,146.227,9.13371,34.4762,109.32253,5402.51,115.33793,5699.78
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,Yearly totals,Yearly totals,138.181,8.74533,36.3963,115.10980,5293.83,120.80598,5556.68
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,Yearly totals,Yearly totals,135.031,10.8181,39.1185,116.88412,5341.81,122.29324,5589.01
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,Yearly totals,Yearly totals,136.311,10.6912,36.305,114.14470,5187.13,119.21116,5415.45
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,Yearly totals,Yearly totals,133.373,12.5489,34.2457,109.86151,5038.78,114.76075,5263.97
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,Yearly totals,Yearly totals,119.165,11.6585,45.4504,94.10865,5536.29,98.02716,5766.81
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,Yearly totals,Yearly totals,114.275,11.8545,43.0221,92.20352,4989.75,95.76873,5184.09
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,Yearly totals,Yearly totals,115.416,11.3193,39.334,97.39573,4892.62,100.99722,5074.76
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,Yearly totals,Yearly totals,119.939,11.759,36.8913,107.31054,4912.89,111.44734,5101.35
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,Yearly totals,Yearly totals,119.043,11.9133,38.2774,111.13192,5062.42,115.60356,5267.30
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,Yearly totals,Yearly totals,121.939,11.6836,35.6865,111.91031,5104.87,116.11335,5298.22
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,Yearly totals,Yearly totals,161.684,20.2501,56.5724,125.39143,5753.22,133.45282,6123.09
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,Yearly totals,Yearly totals,155.544,19.2788,53.6957,118.74927,5491.55,126.40477,5845.58
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,Yearly totals,Yearly totals,148.287,18.6333,47.3237,116.69293,5316.25,123.86720,5643.41
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,Yearly totals,Yearly totals,145.98,18.32,54.6096,117.77838,5217.20,126.06380,5584.22
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,Yearly totals,Yearly totals,144.384,20.4726,52.529,115.13019,5146.79,123.15496,5501.41
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,Yearly totals,Yearly totals,141.707,21.4994,49.9935,115.46323,5124.81,123.56545,5489.03
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,Yearly totals,Yearly totals,182.156,11.6144,47.6467,156.36500,6329.93,165.70539,6707.30
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,Yearly totals,Yearly totals,174.586,10.9619,54.5154,148.29324,5780.91,156.48516,6100.39
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,Yearly totals,Yearly totals,165.615,10.2363,44.737,143.30930,5631.95,151.57084,5958.29
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,Yearly totals,Yearly totals,162.876,10.142,44.2717,142.08667,5621.41,148.89994,5890.96
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,Yearly totals,Yearly totals,161.628,14.1588,44.8015,136.83480,5527.67,143.19734,5784.70
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,Yearly totals,Yearly totals,154.206,14.7368,46.893,132.14885,5479.36,137.21120,5691.59
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,Yearly totals,Yearly totals,85.0276,8.34552,25.1939,65.27889,5524.23,71.84314,6082.10
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,Yearly totals,Yearly totals,84.478,7.24282,23.6214,62.91223,5021.62,69.22303,5517.52
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,Yearly totals,Yearly totals,82.1387,7.54878,23.0907,62.62289,4958.27,68.11751,5393.31
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,Yearly totals,Yearly totals,76.5553,12.8767,22.2195,62.07530,5031.02,66.81962,5415.54
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,Yearly totals,Yearly totals,77.9573,10.1146,20.6419,68.57175,5448.26,72.94243,5795.52
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,Yearly totals,Yearly totals,76.5466,6.98706,23.8833,67.77083,5251.77,71.53532,5546.03
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,Yearly totals,Yearly totals,163.085,13.844,35.2463,140.76936,6207.31,150.81187,6650.14
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,Yearly totals,Yearly totals,155.494,13.6293,39.101,135.81451,5887.83,145.23227,6297.56
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,Yearly totals,Yearly totals,150.542,12.0703,37.3767,133.54691,5713.06,142.83855,6109.25
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,Yearly totals,Yearly totals,145.046,12.6974,36.4891,133.99903,5577.52,144.02880,5996.29
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,Yearly totals,Yearly totals,146.017,14.2455,37.8329,130.00803,5423.89,138.41247,5774.52
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,Yearly totals,Yearly totals,138.702,15.2502,38.1953,129.15233,5378.49,138.12296,5751.10
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,Yearly totals,Yearly totals,257.069,10.2262,45.2036,234.05369,5588.95,246.17045,5818.39
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,Yearly totals,Yearly totals,253.549,10.319,44.1518,225.22596,5360.23,235.47915,5604.24
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,Yearly totals,Yearly totals,252.942,8.69303,43.5904,215.06351,5096.71,228.18938,5407.78
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,Yearly totals,Yearly totals,240.308,9.33432,44.3155,223.63778,5286.48,231.88007,5483.07
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,Yearly totals,Yearly totals,245.86,12.2501,39.442,222.80928,5224.59,231.15377,5421.26
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,Yearly totals,Yearly totals,239.136,13.2197,42.496,217.26818,5082.18,225.86303,5283.22
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,Yearly totals,Yearly totals,113.559,8.96194,27.4052,90.41625,5168.56,101.58000,5806.73
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,Yearly totals,Yearly totals,112.504,7.65659,28.0756,86.22448,4854.44,97.01260,5461.81
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,Yearly totals,Yearly totals,106.217,10.0216,25.3119,83.24951,4661.62,94.41060,5286.59
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,Yearly totals,Yearly totals,99.872,11.9412,29.4272,83.88728,4648.98,94.17200,5224.91
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,Yearly totals,Yearly totals,98.9387,12.5255,24.7572,82.66653,4774.13,93.17519,5381.03
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,Yearly totals,Yearly totals,92.8955,14.7728,26.0687,77.06129,4621.09,86.56169,5190.79
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,Yearly totals,Yearly totals,100.054,8.63483,38.2505,69.16936,5502.10,73.58808,5850.67
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,Yearly totals,Yearly totals,99.0402,8.89205,37.017,69.08212,5446.80,74.24593,5849.04
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,Yearly totals,Yearly totals,105.021,9.13627,37.3139,77.81616,5264.52,82.69645,5602.54
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,Yearly totals,Yearly totals,111.579,10.0562,40.3664,87.14600,5239.30,92.74445,5572.64
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,Yearly totals,Yearly totals,114.99,9.99043,39.8624,92.80572,5161.36,98.68382,5469.63
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,Yearly totals,Yearly totals,112.333,11.8146,37.3232,92.14820,4926.53,98.71163,5277.43
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Waltham Forest,320,E09000031,Yearly totals,Yearly totals,164.91,16.7995,57.9422,138.90032,6599.53,148.09089,7036.20
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Waltham Forest,320,E09000031,Yearly totals,Yearly totals,171.859,15.894,53.5622,145.90767,6384.02,156.45000,6857.88
